time,value
2021-05-30 15:57:00,
2021-05-30 16:58:00,
2021-05-30 16:58:00,
2021-05-30 16:59:00,69.0
2021-05-30 17:02:00,
2021-05-30 17:02:00,
2021-05-30 17:14:00,66.0
2021-05-30 17:14:00,
2021-05-30 17:14:00,
2021-05-30 17:30:00,62.0
2021-05-30 17:42:00,
2021-05-30 17:42:00,
2021-05-30 17:45:00,60.0
2021-05-30 18:00:00,62.0
2021-05-30 18:15:00,64.0
2021-05-30 18:30:00,67.0
2021-05-30 18:45:00,69.0
2021-05-30 18:55:00,
2021-05-30 18:59:00,73.0
2021-05-30 19:04:00,
2021-05-30 19:04:00,
2021-05-30 19:05:00,
2021-05-30 19:14:00,75.0
2021-05-30 19:29:00,74.0
2021-05-30 19:44:00,70.0
2021-05-30 19:58:00,
2021-05-30 19:58:00,
2021-05-30 19:59:00,68.0
2021-05-30 20:14:00,69.0
2021-05-30 20:29:00,71.0
2021-05-30 20:44:00,69.0
2021-05-30 20:59:00,67.0
2021-05-30 21:14:00,68.0
2021-05-30 21:29:00,71.0
2021-05-30 21:40:00,
2021-05-30 21:40:00,
2021-05-30 21:44:00,67.0
2021-05-30 21:59:00,59.0
2021-05-30 22:14:00,58.0
2021-05-30 22:39:00,
2021-05-31 04:16:00,55.0
2021-05-31 04:31:00,63.0
2021-05-31 04:46:00,60.0
2021-05-31 05:01:00,54.0
2021-05-31 05:16:00,41.0
2021-05-31 05:31:00,40.0
2021-05-31 05:46:00,43.0
2021-05-31 06:01:00,53.0
2021-05-31 06:16:00,59.0
2021-05-31 06:31:00,58.0
2021-05-31 06:46:00,55.0
2021-05-31 07:01:00,61.0
2021-05-31 07:16:00,66.0
2021-05-31 07:31:00,66.0
2021-05-31 07:46:00,55.0
2021-05-31 08:01:00,45.0
2021-05-31 08:05:00,
2021-05-31 08:05:00,
2021-05-31 08:16:00,56.0
2021-05-31 08:31:00,63.0
2021-05-31 08:46:00,63.0
2021-05-31 09:01:00,63.0
2021-05-31 09:16:00,62.0
2021-05-31 09:31:00,63.0
2021-05-31 09:46:00,64.0
2021-05-31 09:50:00,
2021-05-31 09:50:00,
2021-05-31 10:01:00,70.0
2021-05-31 10:03:00,
2021-05-31 10:16:00,65.0
2021-05-31 10:31:00,62.0
2021-05-31 10:46:00,60.0
2021-05-31 11:01:00,63.0
2021-05-31 11:02:00,
2021-05-31 11:02:00,
2021-05-31 11:07:00,
2021-05-31 11:07:00,
2021-05-31 11:17:00,73.0
2021-05-31 11:18:00,
2021-05-31 11:32:00,64.0
2021-05-31 11:47:00,59.0
2021-05-31 12:02:00,57.0
2021-05-31 12:17:00,58.0
2021-05-31 12:32:00,58.0
2021-05-31 12:47:00,56.0
2021-05-31 12:49:00,
2021-05-31 12:49:00,
2021-05-31 13:02:00,59.0
2021-05-31 13:17:00,69.0
2021-05-31 13:32:00,68.0
2021-05-31 13:44:00,
2021-05-31 13:44:00,
2021-05-31 13:47:00,68.0
2021-05-31 14:02:00,65.0
2021-05-31 14:17:00,68.0
2021-05-31 14:27:00,
2021-05-31 14:27:00,
2021-05-31 14:32:00,71.0
2021-05-31 14:47:00,70.0
2021-05-31 15:02:00,69.0
2021-05-31 15:17:00,65.0
2021-05-31 15:32:00,65.0
2021-05-31 15:47:00,65.0
2021-05-31 16:02:00,62.0
2021-05-31 16:17:00,61.0
2021-05-31 16:32:00,59.0
2021-05-31 16:47:00,58.0
2021-05-31 17:02:00,58.0
2021-05-31 17:18:00,60.0
2021-05-31 17:25:00,
2021-05-31 17:25:00,
2021-05-31 17:33:00,60.0
2021-05-31 17:48:00,58.0
2021-05-31 18:03:00,58.0
2021-05-31 18:18:00,61.0
2021-05-31 18:32:00,
2021-05-31 18:32:00,
2021-05-31 18:33:00,58.0
2021-05-31 18:48:00,56.0
2021-05-31 19:03:00,57.0
2021-05-31 19:07:00,
2021-05-31 19:07:00,
2021-05-31 19:18:00,61.0
2021-05-31 19:33:00,63.0
2021-05-31 19:48:00,63.0
2021-05-31 20:03:00,62.0
2021-05-31 20:18:00,66.0
2021-05-31 20:33:00,67.0
2021-05-31 20:48:00,63.0
2021-05-31 21:03:00,58.0
2021-05-31 21:18:00,54.0
2021-05-31 21:33:00,52.0
2021-05-31 21:35:00,
2021-05-31 21:35:00,
2021-05-31 21:48:00,51.0
2021-05-31 22:03:00,46.0
2021-05-31 22:18:00,45.0
2021-05-31 22:33:00,45.0
2021-05-31 22:48:00,47.0
2021-05-31 23:03:00,44.0
2021-05-31 23:25:00,
2021-05-31 23:25:00,
2021-05-31 23:33:00,42.0
2021-05-31 23:48:00,45.0
2021-06-01 00:03:00,50.0
2021-06-01 00:18:00,53.0
2021-06-01 00:33:00,53.0
2021-06-01 00:48:00,55.0
2021-06-01 01:03:00,58.0
2021-06-01 01:18:00,56.0
2021-06-01 01:33:00,53.0
2021-06-01 01:48:00,53.0
2021-06-01 02:03:00,58.0
2021-06-01 02:18:00,55.0
2021-06-01 02:33:00,49.0
2021-06-01 02:48:00,54.0
2021-06-01 03:03:00,60.0
2021-06-01 03:18:00,57.0
2021-06-01 03:33:00,54.0
2021-06-01 03:48:00,50.0
2021-06-01 04:03:00,40.0
2021-06-01 04:18:00,40.0
2021-06-01 04:33:00,40.0
2021-06-01 04:48:00,40.0
2021-06-01 05:03:00,40.0
2021-06-01 05:18:00,40.0
2021-06-01 05:33:00,41.0
2021-06-01 05:48:00,42.0
2021-06-01 06:03:00,41.0
2021-06-01 06:18:00,42.0
2021-06-01 06:33:00,41.0
2021-06-01 06:48:00,44.0
2021-06-01 07:03:00,45.0
2021-06-01 07:18:00,40.0
2021-06-01 07:33:00,
2021-06-01 07:33:00,
2021-06-01 07:34:00,47.0
2021-06-01 07:49:00,51.0
2021-06-01 08:04:00,51.0
2021-06-01 08:19:00,48.0
2021-06-01 08:34:00,45.0
2021-06-01 08:55:00,
2021-06-01 08:55:00,
2021-06-01 09:50:00,60.0
2021-06-01 10:05:00,60.0
2021-06-01 10:20:00,63.0
2021-06-01 10:35:00,64.0
2021-06-01 10:50:00,64.0
2021-06-01 11:05:00,64.0
2021-06-01 11:20:00,64.0
2021-06-01 11:35:00,61.0
2021-06-01 11:50:00,59.0
2021-06-01 12:05:00,60.0
2021-06-01 12:20:00,61.0
2021-06-01 12:35:00,63.0
2021-06-01 12:50:00,64.0
2021-06-01 13:05:00,64.0
2021-06-01 13:20:00,63.0
2021-06-01 13:35:00,62.0
2021-06-01 13:50:00,61.0
2021-06-01 14:05:00,64.0
2021-06-01 14:20:00,75.0
2021-06-01 14:35:00,81.0
2021-06-01 14:50:00,77.0
2021-06-01 15:05:00,72.0
2021-06-01 15:20:00,69.0
2021-06-01 15:35:00,67.0
2021-06-01 15:50:00,69.0
2021-06-01 16:05:00,68.0
2021-06-01 16:20:00,66.0
2021-06-01 16:35:00,67.0
2021-06-01 16:50:00,65.0
2021-06-01 17:05:00,63.0
2021-06-01 17:20:00,62.0
2021-06-01 17:35:00,61.0
2021-06-01 17:43:00,
2021-06-01 17:43:00,
2021-06-01 17:50:00,60.0
2021-06-01 18:05:00,57.0
2021-06-01 18:12:00,
2021-06-01 18:12:00,
2021-06-01 18:20:00,55.0
2021-06-01 18:35:00,55.0
2021-06-01 18:43:00,
2021-06-01 18:43:00,
2021-06-01 18:50:00,61.0
2021-06-01 18:51:00,
2021-06-01 18:51:00,
2021-06-01 19:05:00,71.0
2021-06-01 19:20:00,70.0
2021-06-01 19:35:00,58.0
2021-06-01 19:37:00,
2021-06-01 19:37:00,
2021-06-01 19:50:00,53.0
2021-06-01 20:05:00,53.0
2021-06-01 20:20:00,53.0
2021-06-01 20:35:00,55.0
2021-06-01 20:50:00,57.0
2021-06-01 21:05:00,59.0
2021-06-01 21:06:00,
2021-06-01 21:06:00,
2021-06-01 21:20:00,58.0
2021-06-01 21:35:00,59.0
2021-06-01 22:03:00,
2021-06-01 22:03:00,
2021-06-01 23:52:00,60.0
2021-06-02 00:07:00,55.0
2021-06-02 00:22:00,53.0
2021-06-02 00:37:00,50.0
2021-06-02 00:52:00,40.0
2021-06-02 01:07:00,40.0
2021-06-02 01:22:00,40.0
2021-06-02 01:37:00,40.0
2021-06-02 01:52:00,40.0
2021-06-02 02:07:00,40.0
2021-06-02 02:22:00,40.0
2021-06-02 02:37:00,40.0
2021-06-02 02:52:00,40.0
2021-06-02 03:07:00,40.0
2021-06-02 03:22:00,40.0
2021-06-02 03:37:00,40.0
2021-06-02 03:52:00,40.0
2021-06-02 04:07:00,47.0
2021-06-02 04:22:00,46.0
2021-06-02 04:37:00,40.0
2021-06-02 04:52:00,43.0
2021-06-02 05:07:00,45.0
2021-06-02 05:22:00,42.0
2021-06-02 05:37:00,46.0
2021-06-02 05:52:00,49.0
2021-06-02 06:07:00,46.0
2021-06-02 06:22:00,40.0
2021-06-02 06:37:00,40.0
2021-06-02 06:52:00,40.0
2021-06-02 07:07:00,45.0
2021-06-02 07:22:00,54.0
2021-06-02 07:37:00,58.0
2021-06-02 07:41:00,
2021-06-02 07:41:00,
2021-06-02 07:52:00,56.0
2021-06-02 08:07:00,54.0
2021-06-02 08:22:00,51.0
2021-06-02 08:37:00,50.0
2021-06-02 08:52:00,51.0
2021-06-02 09:07:00,55.0
2021-06-02 09:22:00,63.0
2021-06-02 09:37:00,66.0
2021-06-02 09:52:00,69.0
2021-06-02 10:07:00,69.0
2021-06-02 10:22:00,68.0
2021-06-02 10:37:00,68.0
2021-06-02 10:52:00,68.0
2021-06-02 11:07:00,65.0
2021-06-02 11:22:00,63.0
2021-06-02 11:37:00,63.0
2021-06-02 11:52:00,63.0
2021-06-02 12:07:00,65.0
2021-06-02 12:19:00,
2021-06-02 12:19:00,
2021-06-02 12:22:00,67.0
2021-06-02 12:37:00,64.0
2021-06-02 12:53:00,60.0
2021-06-02 12:54:00,
2021-06-02 12:54:00,
2021-06-02 13:08:00,63.0
2021-06-02 13:23:00,64.0
2021-06-02 13:38:00,64.0
2021-06-02 13:53:00,66.0
2021-06-02 14:08:00,63.0
2021-06-02 14:23:00,57.0
2021-06-02 14:38:00,58.0
2021-06-02 14:53:00,76.0
2021-06-02 15:08:00,87.0
2021-06-02 15:23:00,88.0
2021-06-02 15:38:00,74.0
2021-06-02 15:53:00,60.0
2021-06-02 16:08:00,59.0
2021-06-02 16:23:00,70.0
2021-06-02 16:38:00,73.0
2021-06-02 16:53:00,73.0
2021-06-02 17:08:00,71.0
2021-06-02 17:21:00,
2021-06-02 17:21:00,
2021-06-02 17:23:00,70.0
2021-06-02 17:38:00,72.0
2021-06-02 17:54:00,69.0
2021-06-02 18:01:00,
2021-06-02 18:01:00,
2021-06-02 18:09:00,59.0
2021-06-02 18:24:00,50.0
2021-06-02 18:39:00,57.0
2021-06-02 18:54:00,65.0
2021-06-02 19:09:00,63.0
2021-06-02 19:24:00,70.0
2021-06-02 19:39:00,71.0
2021-06-02 19:54:00,68.0
2021-06-02 20:09:00,72.0
2021-06-02 20:24:00,74.0
2021-06-02 20:39:00,72.0
2021-06-02 20:54:00,71.0
2021-06-02 21:09:00,71.0
2021-06-02 21:24:00,69.0
2021-06-02 21:39:00,68.0
2021-06-02 21:54:00,72.0
2021-06-02 22:09:00,76.0
2021-06-02 22:24:00,74.0
2021-06-02 22:47:00,
2021-06-03 00:55:00,64.0
2021-06-03 01:10:00,67.0
2021-06-03 01:25:00,67.0
2021-06-03 01:40:00,67.0
2021-06-03 01:55:00,64.0
2021-06-03 02:10:00,61.0
2021-06-03 02:25:00,60.0
2021-06-03 02:40:00,60.0
2021-06-03 02:55:00,64.0
2021-06-03 03:10:00,65.0
2021-06-03 03:25:00,63.0
2021-06-03 03:40:00,58.0
2021-06-03 03:55:00,54.0
2021-06-03 04:10:00,55.0
2021-06-03 04:25:00,65.0
2021-06-03 04:40:00,64.0
2021-06-03 04:55:00,61.0
2021-06-03 05:10:00,62.0
2021-06-03 05:25:00,57.0
2021-06-03 05:40:00,52.0
2021-06-03 05:55:00,49.0
2021-06-03 06:10:00,56.0
2021-06-03 06:25:00,65.0
2021-06-03 06:40:00,61.0
2021-06-03 06:55:00,59.0
2021-06-03 07:10:00,62.0
2021-06-03 07:25:00,61.0
2021-06-03 07:40:00,59.0
2021-06-03 07:55:00,61.0
2021-06-03 08:10:00,62.0
2021-06-03 08:25:00,62.0
2021-06-03 08:47:00,
2021-06-03 08:47:00,
2021-06-03 08:56:00,63.0
2021-06-03 09:11:00,63.0
2021-06-03 09:26:00,61.0
2021-06-03 09:41:00,60.0
2021-06-03 09:56:00,67.0
2021-06-03 10:11:00,70.0
2021-06-03 10:26:00,72.0
2021-06-03 10:41:00,75.0
2021-06-03 10:56:00,74.0
2021-06-03 11:11:00,70.0
2021-06-03 11:26:00,68.0
2021-06-03 11:41:00,69.0
2021-06-03 11:56:00,68.0
2021-06-03 12:11:00,66.0
2021-06-03 12:26:00,66.0
2021-06-03 12:41:00,68.0
2021-06-03 12:56:00,65.0
2021-06-03 13:11:00,65.0
2021-06-03 13:26:00,71.0
2021-06-03 13:41:00,77.0
2021-06-03 13:56:00,80.0
2021-06-03 14:11:00,76.0
2021-06-03 14:26:00,71.0
2021-06-03 14:41:00,74.0
2021-06-03 14:56:00,74.0
2021-06-03 15:11:00,68.0
2021-06-03 15:26:00,66.0
2021-06-03 15:41:00,69.0
2021-06-03 15:56:00,75.0
2021-06-03 16:11:00,77.0
2021-06-03 16:26:00,73.0
2021-06-03 16:41:00,72.0
2021-06-03 16:43:00,
2021-06-03 16:56:00,79.0
2021-06-03 17:11:00,82.0
2021-06-03 17:26:00,76.0
2021-06-03 17:41:00,70.0
2021-06-03 17:56:00,69.0
2021-06-03 18:11:00,67.0
2021-06-03 18:26:00,66.0
2021-06-03 18:41:00,65.0
2021-06-03 18:56:00,62.0
2021-06-03 18:56:00,
2021-06-03 18:56:00,
2021-06-03 19:11:00,67.0
2021-06-03 19:27:00,79.0
2021-06-03 19:34:00,
2021-06-03 19:42:00,76.0
2021-06-03 19:57:00,66.0
2021-06-03 20:12:00,70.0
2021-06-03 20:27:00,76.0
2021-06-03 20:42:00,75.0
2021-06-03 20:57:00,72.0
2021-06-03 21:12:00,72.0
2021-06-03 21:27:00,73.0
2021-06-03 21:42:00,73.0
2021-06-03 21:57:00,72.0
2021-06-03 22:12:00,70.0
2021-06-03 22:27:00,68.0
2021-06-03 22:42:00,70.0
2021-06-03 22:57:00,70.0
2021-06-03 23:12:00,68.0
2021-06-03 23:27:00,67.0
2021-06-03 23:42:00,65.0
2021-06-04 00:09:00,
2021-06-04 00:09:00,
2021-06-04 00:27:00,65.0
2021-06-04 00:42:00,65.0
2021-06-04 00:57:00,64.0
2021-06-04 01:12:00,63.0
2021-06-04 01:27:00,63.0
2021-06-04 01:42:00,61.0
2021-06-04 01:57:00,59.0
2021-06-04 02:12:00,60.0
2021-06-04 02:27:00,56.0
2021-06-04 02:42:00,49.0
2021-06-04 02:57:00,52.0
2021-06-04 03:12:00,55.0
2021-06-04 03:27:00,53.0
2021-06-04 03:42:00,57.0
2021-06-04 03:57:00,61.0
2021-06-04 04:12:00,57.0
2021-06-04 04:27:00,54.0
2021-06-04 04:42:00,53.0
2021-06-04 04:57:00,53.0
2021-06-04 05:12:00,49.0
2021-06-04 05:27:00,44.0
2021-06-04 05:42:00,44.0
2021-06-04 05:57:00,50.0
2021-06-04 06:12:00,52.0
2021-06-04 06:27:00,54.0
2021-06-04 06:42:00,49.0
2021-06-04 06:57:00,44.0
2021-06-04 07:12:00,42.0
2021-06-04 07:27:00,50.0
2021-06-04 07:42:00,61.0
2021-06-04 07:57:00,61.0
2021-06-04 08:12:00,61.0
2021-06-04 08:20:00,
2021-06-04 08:20:00,
2021-06-04 08:27:00,63.0
2021-06-04 08:42:00,63.0
2021-06-04 08:57:00,64.0
2021-06-04 09:12:00,67.0
2021-06-04 09:27:00,65.0
2021-06-04 09:42:00,60.0
2021-06-04 09:57:00,60.0
2021-06-04 10:12:00,60.0
2021-06-04 10:27:00,62.0
2021-06-04 10:42:00,66.0
2021-06-04 10:57:00,65.0
2021-06-04 11:12:00,63.0
2021-06-04 11:27:00,65.0
2021-06-04 11:43:00,71.0
2021-06-04 11:53:00,
2021-06-04 11:53:00,
2021-06-04 11:58:00,68.0
2021-06-04 12:13:00,66.0
2021-06-04 12:28:00,69.0
2021-06-04 12:43:00,70.0
2021-06-04 12:58:00,68.0
2021-06-04 13:13:00,65.0
2021-06-04 13:28:00,64.0
2021-06-04 13:43:00,77.0
2021-06-04 13:58:00,105.0
2021-06-04 14:13:00,112.0
2021-06-04 14:28:00,106.0
2021-06-04 14:42:00,91.0
2021-06-04 14:50:00,
2021-06-04 14:50:00,
2021-06-04 14:57:00,77.0
2021-06-04 15:12:00,69.0
2021-06-04 15:27:00,70.0
2021-06-04 15:42:00,75.0
2021-06-04 15:45:00,
2021-06-04 15:58:00,76.0
2021-06-04 16:09:00,
2021-06-04 16:13:00,71.0
2021-06-04 16:27:00,
2021-06-04 16:27:00,
2021-06-04 16:28:00,70.0
2021-06-04 16:43:00,69.0
2021-06-04 16:58:00,68.0
2021-06-04 17:03:00,
2021-06-04 17:03:00,
2021-06-04 17:13:00,70.0
2021-06-04 17:28:00,71.0
2021-06-04 17:43:00,69.0
2021-06-04 17:58:00,69.0
2021-06-04 18:13:00,69.0
2021-06-04 18:22:00,
2021-06-04 18:22:00,
2021-06-04 18:28:00,69.0
2021-06-04 18:43:00,70.0
2021-06-04 18:58:00,71.0
2021-06-04 19:13:00,72.0
2021-06-04 19:27:00,
2021-06-04 19:28:00,73.0
2021-06-04 19:44:00,71.0
2021-06-04 19:52:00,
2021-06-04 19:52:00,
2021-06-04 19:59:00,70.0
2021-06-04 20:14:00,72.0
2021-06-04 20:29:00,73.0
2021-06-04 20:44:00,72.0
2021-06-04 20:58:00,72.0
2021-06-04 21:12:00,
2021-06-04 21:13:00,70.0
2021-06-04 21:28:00,67.0
2021-06-04 21:43:00,67.0
2021-06-04 21:58:00,64.0
2021-06-04 22:12:00,
2021-06-04 22:12:00,
2021-06-04 22:13:00,71.0
2021-06-04 22:29:00,94.0
2021-06-04 22:30:00,
2021-06-04 22:44:00,95.0
2021-06-04 22:59:00,77.0
2021-06-04 23:14:00,66.0
2021-06-04 23:29:00,73.0
2021-06-04 23:35:00,
2021-06-04 23:44:00,68.0
2021-06-04 23:59:00,61.0
2021-06-05 00:14:00,58.0
2021-06-05 00:29:00,55.0
2021-06-05 00:44:00,54.0
2021-06-05 00:59:00,58.0
2021-06-05 01:14:00,60.0
2021-06-05 01:29:00,60.0
2021-06-05 01:44:00,61.0
2021-06-05 01:59:00,60.0
2021-06-05 02:14:00,58.0
2021-06-05 02:29:00,56.0
2021-06-05 02:44:00,55.0
2021-06-05 02:59:00,61.0
2021-06-05 03:14:00,63.0
2021-06-05 03:29:00,61.0
2021-06-05 03:44:00,59.0
2021-06-05 03:59:00,57.0
2021-06-05 04:14:00,55.0
2021-06-05 04:29:00,50.0
2021-06-05 04:44:00,50.0
2021-06-05 04:59:00,51.0
2021-06-05 05:14:00,55.0
2021-06-05 05:29:00,58.0
2021-06-05 05:44:00,51.0
2021-06-05 05:59:00,42.0
2021-06-05 06:14:00,41.0
2021-06-05 06:29:00,53.0
2021-06-05 06:34:00,
2021-06-05 06:34:00,
2021-06-05 06:44:00,62.0
2021-06-05 06:59:00,57.0
2021-06-05 07:14:00,59.0
2021-06-05 07:29:00,63.0
2021-06-05 07:44:00,64.0
2021-06-05 07:59:00,64.0
2021-06-05 08:14:00,64.0
2021-06-05 08:30:00,65.0
2021-06-05 08:36:00,
2021-06-05 08:36:00,
2021-06-05 08:45:00,64.0
2021-06-05 09:00:00,65.0
2021-06-05 09:15:00,64.0
2021-06-05 09:30:00,65.0
2021-06-05 09:45:00,64.0
2021-06-05 09:52:00,
2021-06-05 09:52:00,
2021-06-05 10:00:00,64.0
2021-06-05 10:15:00,64.0
2021-06-05 10:30:00,65.0
2021-06-05 10:45:00,65.0
2021-06-05 10:54:00,
2021-06-05 10:54:00,
2021-06-05 11:00:00,64.0
2021-06-05 11:15:00,63.0
2021-06-05 11:30:00,64.0
2021-06-05 11:45:00,65.0
2021-06-05 12:00:00,64.0
2021-06-05 12:15:00,62.0
2021-06-05 12:30:00,63.0
2021-06-05 12:45:00,62.0
2021-06-05 13:00:00,61.0
2021-06-05 13:15:00,64.0
2021-06-05 13:30:00,68.0
2021-06-05 13:45:00,70.0
2021-06-05 14:00:00,72.0
2021-06-05 14:15:00,73.0
2021-06-05 14:30:00,76.0
2021-06-05 14:45:00,77.0
2021-06-05 15:00:00,71.0
2021-06-05 15:15:00,63.0
2021-06-05 15:30:00,60.0
2021-06-05 15:45:00,61.0
2021-06-05 16:00:00,60.0
2021-06-05 16:15:00,59.0
2021-06-05 16:22:00,
2021-06-05 16:22:00,
2021-06-05 16:30:00,61.0
2021-06-05 16:45:00,63.0
2021-06-05 17:00:00,66.0
2021-06-05 17:15:00,66.0
2021-06-05 17:31:00,62.0
2021-06-05 17:39:00,
2021-06-05 17:39:00,
2021-06-05 17:46:00,60.0
2021-06-05 18:01:00,60.0
2021-06-05 18:16:00,61.0
2021-06-05 18:31:00,60.0
2021-06-05 18:46:00,59.0
2021-06-05 19:01:00,58.0
2021-06-05 19:16:00,59.0
2021-06-05 19:31:00,64.0
2021-06-05 19:46:00,67.0
2021-06-05 20:01:00,66.0
2021-06-05 20:16:00,63.0
2021-06-05 20:31:00,62.0
2021-06-05 20:46:00,63.0
2021-06-05 21:01:00,65.0
2021-06-05 21:16:00,65.0
2021-06-05 21:31:00,66.0
2021-06-05 21:46:00,69.0
2021-06-05 21:52:00,
2021-06-05 21:52:00,
2021-06-05 22:01:00,60.0
2021-06-05 22:16:00,54.0
2021-06-05 22:31:00,50.0
2021-06-05 22:46:00,60.0
2021-06-05 23:01:00,62.0
2021-06-05 23:16:00,64.0
2021-06-05 23:31:00,68.0
2021-06-05 23:47:00,66.0
2021-06-05 23:51:00,
2021-06-06 00:02:00,67.0
2021-06-06 00:17:00,68.0
2021-06-06 00:32:00,71.0
2021-06-06 00:47:00,70.0
2021-06-06 01:02:00,67.0
2021-06-06 01:17:00,69.0
2021-06-06 01:32:00,71.0
2021-06-06 01:47:00,71.0
2021-06-06 02:02:00,69.0
2021-06-06 02:17:00,63.0
2021-06-06 02:32:00,61.0
2021-06-06 02:47:00,63.0
2021-06-06 03:02:00,67.0
2021-06-06 03:17:00,66.0
2021-06-06 03:32:00,65.0
2021-06-06 03:47:00,64.0
2021-06-06 04:02:00,66.0
2021-06-06 04:17:00,63.0
2021-06-06 04:32:00,61.0
2021-06-06 04:47:00,67.0
2021-06-06 05:02:00,68.0
2021-06-06 05:17:00,67.0
2021-06-06 05:32:00,63.0
2021-06-06 05:47:00,61.0
2021-06-06 06:02:00,65.0
2021-06-06 06:17:00,64.0
2021-06-06 06:32:00,62.0
2021-06-06 06:47:00,62.0
2021-06-06 07:02:00,64.0
2021-06-06 07:17:00,63.0
2021-06-06 07:32:00,66.0
2021-06-06 07:44:00,
2021-06-06 07:44:00,
2021-06-06 07:47:00,66.0
2021-06-06 08:02:00,66.0
2021-06-06 08:17:00,66.0
2021-06-06 08:32:00,66.0
2021-06-06 08:47:00,64.0
2021-06-06 09:02:00,64.0
2021-06-06 09:17:00,65.0
2021-06-06 09:32:00,64.0
2021-06-06 09:47:00,61.0
2021-06-06 10:02:00,60.0
2021-06-06 10:17:00,62.0
2021-06-06 10:32:00,62.0
2021-06-06 10:47:00,61.0
2021-06-06 11:02:00,61.0
2021-06-06 11:17:00,60.0
2021-06-06 11:32:00,57.0
2021-06-06 11:47:00,56.0
2021-06-06 12:02:00,56.0
2021-06-06 12:17:00,56.0
2021-06-06 12:32:00,58.0
2021-06-06 12:39:00,
2021-06-06 12:39:00,
2021-06-06 12:47:00,68.0
2021-06-06 13:02:00,73.0
2021-06-06 13:17:00,75.0
2021-06-06 13:32:00,72.0
2021-06-06 13:47:00,67.0
2021-06-06 14:02:00,65.0
2021-06-06 14:17:00,69.0
2021-06-06 14:32:00,71.0
2021-06-06 14:47:00,68.0
2021-06-06 15:02:00,66.0
2021-06-06 15:17:00,64.0
2021-06-06 15:32:00,62.0
2021-06-06 15:47:00,62.0
2021-06-06 16:02:00,63.0
2021-06-06 16:17:00,62.0
2021-06-06 16:22:00,
2021-06-06 16:22:00,
2021-06-06 16:32:00,62.0
2021-06-06 16:47:00,69.0
2021-06-06 17:02:00,75.0
2021-06-06 17:17:00,77.0
2021-06-06 17:32:00,77.0
2021-06-06 17:48:00,78.0
2021-06-06 17:49:00,
2021-06-06 18:03:00,75.0
2021-06-06 18:04:00,
2021-06-06 18:18:00,69.0
2021-06-06 18:33:00,67.0
2021-06-06 18:48:00,71.0
2021-06-06 19:03:00,75.0
2021-06-06 19:18:00,77.0
2021-06-06 19:33:00,80.0
2021-06-06 19:48:00,80.0
2021-06-06 19:52:00,
2021-06-06 20:03:00,77.0
2021-06-06 20:18:00,74.0
2021-06-06 20:33:00,70.0
2021-06-06 20:48:00,70.0
2021-06-06 21:03:00,69.0
2021-06-06 21:09:00,
2021-06-06 21:18:00,69.0
2021-06-06 21:33:00,68.0
2021-06-06 21:48:00,68.0
2021-06-06 22:03:00,69.0
2021-06-06 22:18:00,67.0
2021-06-06 22:22:00,
2021-06-06 22:22:00,
2021-06-06 22:33:00,66.0
2021-06-06 22:48:00,66.0
2021-06-06 23:03:00,66.0
2021-06-06 23:18:00,66.0
2021-06-06 23:33:00,65.0
2021-06-06 23:48:00,64.0
2021-06-07 00:03:00,62.0
2021-06-07 00:18:00,63.0
2021-06-07 00:33:00,64.0
2021-06-07 00:48:00,62.0
2021-06-07 01:03:00,62.0
2021-06-07 01:18:00,63.0
2021-06-07 01:33:00,63.0
2021-06-07 01:48:00,63.0
2021-06-07 02:03:00,63.0
2021-06-07 02:18:00,64.0
2021-06-07 02:33:00,64.0
2021-06-07 02:48:00,64.0
2021-06-07 03:03:00,63.0
2021-06-07 03:18:00,62.0
2021-06-07 03:33:00,63.0
2021-06-07 03:48:00,63.0
2021-06-07 04:03:00,62.0
2021-06-07 04:18:00,62.0
2021-06-07 04:33:00,62.0
2021-06-07 04:48:00,60.0
2021-06-07 05:03:00,57.0
2021-06-07 05:18:00,58.0
2021-06-07 05:33:00,62.0
2021-06-07 05:49:00,64.0
